,idx,smiles,set
455,9540,CN(C)C1=NC2=CC=CC=CC2=N1,train
456,14384,C1CN=C(N1)SC2=CNC3=CC=CC=C32,train
457,11954,CC(=O)NC(CC1=CN(C2=CC=CC=C21)C)C(=O)OC,train
458,2813,CCC(CC)(CC)CC1=CC=CC=C1,train
459,1194,CCC(COC(=O)C)N,train
460,7038,C1CCCCCC2C(O2)CCCC1,train
461,13980,C1=CC=C2C(=C1)C(=CC3=C2ON=N3)S(=O)(=O)O,train
462,8163,CCO[N+](=O)[O-],train
463,7642,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],train
464,8414,C1CCCC2(CC1)C(=O)N(C(=O)N2)CO,train
465,10317,C1=CC(=CC=C1NN=C(C#N)C#N)[N+](=O)[O-],train
466,13734,CC(C)(C)CC(=O)OC,train
467,5704,CCN,train
468,2959,CCOC(C#CC(=O)C)OCC,train
469,8688,[C-]#[N+]C1=CC=CC=C1,train
470,13466,CC1=CN(C(=O)N(C1=O)C)C2CC(C(O2)CO)O,train
471,12376,COC1=C(C2=C(C=CC3=C2C=C(O3)[N+](=O)[O-])C=C1)OC,train
472,775,CC1(CN2CC(=O)N(C3=CC=CC=C3C2C4=CC=CC=C41)C)C,train
473,4414,C1=C(NC(=O)N=C1)N,train
474,12438,CC1C=C(C(=CC2(C1CC(C2)(C)C)O)C=O)C=O,train
475,3382,CCN(CC)CCNC(=O)C,train
476,14288,CN(C)CCC1=CC=C(C=C1)O,train
477,12725,C=CCN1CC2CCCC(C2)C1,train
478,6105,C1=CC2=C(C=C1[N+](=O)[O-])NC=N2,train
479,3147,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC,train
480,8135,C#CC=O,train
481,11355,C1COC(=O)C1C2=CC=CC=C2,train
482,7705,C1=NN=CN1N,train
483,548,CC(C)NC1=NC(=NC(=N1)N)N,train
484,12330,CC(C(C1=CC=CC=C1)N2CC2)O,train
485,5963,CC1=CC(=C(C=C1)S(=O)(=O)O)C,train
486,6586,C=NCC#N,train
487,3807,C1OC2=C(O1)C=C(C=C2)C(CCN)C(=O)O,train
488,1231,CCC1=CC=C(C=C1)O,train
489,11436,C1CCN(CC1)[N+](=O)[O-],train
490,1172,CC1C(NC2=CC=CC=C12)C,train
491,651,CNC1=NC2=CC=CC=C2S1,train
492,5107,C(CN)N,train
493,1553,CN(C)C(CCC1=CC=CO1)C2=CC=CC=C2,train
494,11626,CC1=C2C=CC=NC2=CC=C1,train
495,10673,CC(C)OC(=O)C(=C)C,train
496,499,CN1C2=C(CCNCC2)C3=C1C=CC(=C3)OC,train
497,3948,CC(=O)NC1=CC=CC(=C1)C(=O)O,train
498,6908,C1CCOCC1,train
499,5002,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N,train
500,5518,CP(=O)(C1=CC[NH2+]CC1)[O-],train
501,13108,CCCCC(C)CCC(=O)O,train
502,12083,CCC(=O)CN(CC(=O)CC)N=O,train
503,2994,CC1=CC(=C(O1)C)SC(=O)CC(C)C,train
504,4542,CNCC(C1=CC(=C(C=C1)O)O)O,train
505,4818,CCCN1C2=C(C(=O)NC1=O)NC=N2,train
506,252,CC1=CC2=CC=CC=C2C(=C1)O,train
507,2384,C1=CC=C(C=C1)COC(=O)C(CC2=CC(=C(C=C2)O)O)N,train
508,5057,C=C1C(C(C(O1)(CO)N2C=NC3=C(N=CN=C32)N)O)O,train
509,3619,C1=CC=C(C=C1)C2(C(=O)NC(=O)NC2=O)C3=CC=CC=C3,train
510,9451,C1=CC=C2C(=C1)C3=C(C2=O)C=CC=C3O,train
511,13527,CC(CN(C)C)C1=CC=CC=C1,train
512,7614,CC(C)C(=O)C,train
513,8929,C1C(=NNC(=O)N)CSS1,train
514,5112,CCC(=O)C1=C(C=C(C=C1O)O)O,train
515,10039,COC1=C(C=CC2=CC=CC=C21)N,train
516,8588,C(C#N)C(=C(C#N)C#N)N,train
517,15272,CC(C)(C1=CC=C(C=C1)OC#N)C2=CC=C(C=C2)OC#N,train
518,7006,C1=CC=C2C(=C1)C=NC3=CC=CC=C3O2,train
519,9352,CC1=CSC(=C1C)C,train
520,12553,CN(C)C=NC1C2=CC=CC=C2CCC3=CC=CC=C13,train
521,14465,C1=CC=C(C=C1)CN(C2=CC=CC=C2)C3=CC=CC=C3,train
522,974,C1CNC2=C1C=CC(=C2)[N+](=O)[O-],train
523,12642,C1=CC=C2C(=C1)C(=CN2)CCC=C(C#N)C#N,train
524,5668,CS(=O)(=O)C,train
525,15883,CCC1=CCCCC1,train
526,2351,C1=CC=C(C=C1)OCCOCCOCCOCCO,train
527,3930,CCC1(C(=O)NC(=O)NC1=O)COC,train
528,10485,CC1=CC(=C(C(=C1)C)CO)C,train
529,2525,CCCC(CC)CC(=O)O,train
530,12549,CN(C)C=NC1=C2C=CC=CC2=NC3=CC=CC=C31,train
531,4036,CC(C)C1(C(=O)NC(=O)NC1=O)C(C)C=C,train
532,5895,C1C=CCC2C1C(=O)NC2=O,train
533,874,CC(C)COCCOCCO,train
534,1741,CCOC(C)C(=O)C(O)O,train
535,14926,CC1=CC(=C(C=C1)C)OC(=O)C,train
536,5495,C1CC(C2=CC=CC=C2C1)C3=NCCN3,train
537,841,C1C2=CC=CC=C2OC(=S)N1CC(=O)N,train
538,3023,CCCCC(CC)(CCC)N,train
539,3860,CCCC(C)C1C(=O)N(C(=O)N(C1=O)C)C,train
540,7587,CC(=CCO)C,train
541,5818,COS(=O)(=O)C1=CC=CC=C1,train
542,6137,CC1=CC(=C(C=C1)C)N,train
543,7269,C1CNC2=CC=CC=C21,train
544,13390,C1C2CC3CC1CC(C2)(C3)OC(=O)CC(C(=O)O)N,train
545,9510,CCN=C(N)N=C(N)N,train
546,1844,CCC(C1=CC=C(C=C1)OC)C(=O)O,train
547,4674,C1C(C(C(C=C1C(=O)O)O)O)O,train
548,15981,CC1=CN=C(C=C1)C#N,train
549,11263,CC[N+](C)(CC)CC[N+]1(CC2=CC=CC=C2C1)C,train
550,4064,CCC1=CC(=O)C2=C(O1)C(=C(C=C2)O)CN3CCCCC3,train
551,12270,C(C(C(=O)O)N)N=[N+]=[N-],train
552,5459,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,train
553,5155,CC1=CCCC2(C1C3C(CC2)C(=C)C(=O)O3)C,train
554,3648,CC(C[N+](C)(C)C)OCC[N+](C)(C)C,train
555,13096,CC(=O)C1(CCCCC1)OC(=O)C,train
556,15866,CC(C)N1C2=CC=CC=C2C3=CC=CC=C31,train
557,7753,CC1CCC(=O)CC1,train
558,190,CCC1=NC(=CN=C1C)C,train
559,4558,CC(C)CC(C(=O)O)N,train
560,11272,CC1(C(=O)NC(=O)N1)C2CCCCC2,train
561,12670,CSC1=CC2=C(C=C1)NC=C2CCN,train
562,12205,CN(CC1=CC=C(C=C1)C#N)N=O,train
563,9028,C1=CC=C(C(=C1)C(=O)O)SSCCN,train
564,12229,C1CCC2=C(C1)C=CC3=C2OC(=C3)[N+](=O)[O-],train
565,3314,CC(C)CN(CC(C)C)C(=O)SCC(=O)NCC(=O)O,train
566,14778,C1=C(N=C2C(=N1)NC(=NC2=O)N)CO,train
567,14889,COC1=CC(=C(C(=C1)OC)C=O)OC,train
568,5798,C=CC(=O)N,train
569,14182,COC1=C2C=COC2=NC3=CC=CC=C31,train
570,10951,C1C(O1)CN2C(=O)C3=CC=CC=C3C2=O,train
571,5808,CC1(CCCC(N1C)(C)C)C,train
572,13253,CC(CC1=C(C=CC(=C1)OC)OC)N,train
573,2052,CCN1C(=O)C=C(C1=O)C,train
574,13184,C=S(=C)(C1=CC=CC(=C1)N)O,train
575,521,CC(=O)N1CCC2=CC=CC=C21,train
576,12427,CC1=CC=CN2C1=NC3=C(C(=CN=C32)N)C,train
577,9563,CCCC(=N)OCC,train
578,6381,CC(=O)NC1=CC=C(C=C1)[N+](=O)[O-],train
579,1088,C1=CC2=C(C=CN=C2)C(=C1)O,train
580,9382,C(N1C(C(N(C1=O)CO)O)O)O,train
581,9983,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,train
582,5315,CN1C=NC2=C(N=CN=C21)NC3CCCC3,train
583,14333,C1=CC2=C(C=C(C=C2)O)C(=C1)O,train
584,31,CN1C2=CC=CC=C2C(=O)OC1=O,train
585,6215,CC(C1=CC=CC=C1)O,train
586,12666,C1COC(=N1)NCCC2=CNC3=CC=CC=C32,train
587,4523,C(C(=N)C(=O)O)C(=O)O,train
588,989,CN1CCOC1=O,train
589,13309,COC1=C(C=C(C=C1)C(=O)CCN2C=NC3=CC=CC=C3C2=O)OC,train
590,6768,C1CCC(=O)C1,train
591,3680,CCCC(CC1(C(=O)NC(=O)NC1=O)CC=C)O,train
592,122,CC1CCC2=C(C1)C=C(C=C2)C,train
593,10986,C1=CC=C2C(=C1)C(=CN2)CC3=CC=CC=N3,train
594,9176,CC1CCC(S1)C,train
595,11202,C1=CC2=C(C=CN2)C=C1[N+](=O)[O-],train
596,9692,CC1=CCC(CC1)C(C)(C)O,train
597,14432,CC(C)C#C,train
598,3335,CC1=CC2=C(C=C1C)C(=O)C(=[N+](O)[O-])C2=O,train
599,15959,C1=CSC(=N1)[N+](=O)[O-],train
600,9572,CC1(CC2C=C(C3(CC3(C2C1)C(=O)OC)C=O)C=O)C,train
601,486,C1=CC2=C(C=CN2)C=C1C#N,train
602,13587,CC(CC1=CC=CC=C1)N(C)C,train
603,1298,CC1OCC(CO1)(COC)C(C)C,train
604,7960,CC1=CC2=C(C=CC=N2)C=C1,train
605,14260,CC1=CC=CC=C1NN,train
606,154,CC1=C(C=C(N1)C2=CC=CC=C2)C(=O)C,train
607,13067,CCC1=NC=CN=C1C(=O)C,train
608,6084,COC1=CC=CC=C1CC(=O)O,train
609,4707,C1CCN=C(C1)C(=O)O,train
610,9465,CC1(OC(=O)CC(=O)O1)C,train
611,13113,COC(=O)C1=CCCN(C1)N=O,train
612,14433,C(C(=O)N)N,train
613,4425,C1(C(C(OC(C1O)O)C(=O)O)O)O,train
614,9720,CC(C1=CC(=C(C=C1)O)OC)O,train
615,7980,CCNC(=O)C1=CC=CC=C1,train
616,14358,C1=CC=C(C=C1)N(C2=CC=CC=C2)S(=O)(=O)N,train
617,9567,CCCCC1C(=O)NN(C1=O)C2=CC=CC=C2,train
618,12505,CN1C(=O)C2CCC3=CC=CC=C3C2C1=O,train
619,9723,C=CCC1=CC=CC2=CC=CC=C21,train
620,13462,CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,train
621,5320,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,train
622,15916,C(C#N)C(=O)NC(=O)N,train
623,15020,CC1CN=C(N1)C2=CC=CC=C2,train
624,3970,CN(CCCC1=CC=CC=C1)CCCOC(=O)C2=CC=CC=C2,train
625,3055,CN(C)C1CCCC2=CC=CC=C2C1,train
626,7161,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,train
627,4578,CC(=O)NC(CCC(=O)OP(=O)(O)O)C(=O)O,train
628,9562,C1C(OC(=N1)N)C2=CC=CC=C2,train
629,14677,COC1=C(C=C(C=C1)[N+](=O)[O-])O,train
630,11552,COC1=CC=C(C=C1)C(=O)C=C,train
631,8920,CC1CC(=CC(=O)C1)C,train
632,6560,CC1CCCCN1,train
633,3480,CCNC(=O)C1=CC=CC=C1OCC=C,train
634,7679,C1=CC=C2C(=C1)C=C3C=C(C=CC3=N2)N,train
635,13664,CCCNCCN,train
636,12457,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC(=C(C=C2)O)[N+](=O)[O-],train
637,167,CN(CC(=O)O)N=O,train
638,4211,C1=NC(=C(N1)C(=O)O)NC(=O)N,train
639,4063,CCC1=CC(=O)C2=C(O1)C(=C(C=C2)O)CN3CCOCC3,train
640,7908,CC(=O)OC1=CNC2=CC=CC=C21,train
641,15437,C1CCC(CC1)CNN,train
642,1129,COC1=C(C(=CC=C1)OC)NC2=NCCO2,train
643,6877,COC1=CC=C(C=C1)CC=C,train
644,1476,CC1C(C1=C(C)C)C(C)C,train
645,6892,CC(C)(C)CC(C)(C)S,train
646,8747,CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,train
647,4787,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)O,train
648,10680,C1CCN(CC1)CCCC(=O)O,train
649,11650,CCN1CN(CN(C1)CC)CC,train
650,14439,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C,train
651,6496,CC(CCCC(C)(C)O)CC=O,train
652,4323,C1=CC(=CC=C1N)O,train
653,5252,CC(=C)C(=O)O,train
654,1647,CCSCCS,train
655,2359,CC1CC2=CC=CC3=C2C1=CC=C3,train
656,9844,C(C1C(C(C(=O)O1)O)O)O,train
657,1495,CC1(C2CCC(=O)C1C2)C,train
658,11724,CC(C)(C1=CC=CC=C1)N(C)N=O,train
659,11976,CC(C)CCC(=O)NCC(=O)NO,train
660,11082,CCN1C(=NC2=CC=CC=C21)C,train
661,4934,C1C2N(C1=O)C(C(=CCO)O2)C(=O)O,train
662,12773,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N,train
663,10457,C1=CC=C2C(=C1)C3=C(O2)C=C(C=C3)N,train
664,12993,CCC(CC)C(=O)OCC=C,train
665,14147,C1=CC(=CC=C1[N+]#N)S(=O)(=O)[O-],train
666,3864,CCC1(C(=O)NC(=O)NC1=O)CC(C)CC(C)C,train
667,16029,CCC(=O)NC1=CC=C(C=C1)O,train
668,641,CCC1(C(=O)N(C(=O)N(C1=O)CC=C)CC=C)C2=CC=CC=C2,train
669,9004,CC1CCCCC1CO,train
670,15131,CCOP(=O)(N)OCC,train
671,7862,CC1=C(C(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],train
672,7955,C1=CC=C(C(=C1)CO)C(=O)O,train
673,5921,C1C2=CC=CC=C2C3=CC=CC=C31,train
674,14500,CC1=CC(=CC=C1)C2=CC=CC=C2C,train
675,14781,C=CC1=CC=CC=C1C2=CC=CC=N2,train
676,6608,CN(C)CCN(C)C,train
677,4708,CC(=C)CCOP(=O)(O)OP(=O)(O)O,train
678,11565,CN(C)CCC(C#N)(C1=CC=CC=C1)C2=CC=CC=C2,train
679,675,CC(C)(CO)C(C(=O)NCCCC(=O)O)O,train
680,7538,CC(C)C(=O)OC,train
681,15415,CCC(C1=CC(=C(C=C1)O)C)C(CC)C2=CC(=C(C=C2)O)C,train
682,5578,CN1CC(C2=CC(=O)C(=O)C=C21)O,train
683,3169,CCCC(C)NCCNC(C)CCC,train
684,13889,C1=CC2=C(C=C1N)NC(=O)N2,train
685,14186,CC1=C2C(=C3C=CC(=O)C=C3N2)C=CN1,train
686,4617,C1=CC(=CC=C1CC(=O)C(=O)O)O,train
687,4632,OP(=O)(O)O,train
688,2241,C1CCN2CC3C4=CC=CC=C4CCC5=C3C(=CC=C5)C2C1,train
689,37,CC1=C2C3=CC=CC4=C3C(=CC=C4)C5=CC=CC(=C52)C=C1,train
690,2105,CN1CC2=CC=CC=C2N(C3=CC=CC=C31)C,train
691,3520,CC(CN(CCCCO)N=O)O,train
692,9417,CC1=COC(CC1)(C)C=O,train
693,14771,CN1C(=O)C2=C(NC(=O)N2)NC1=O,train
694,9676,CC1=CC(=CC(=C1O)C)[N+](=O)[O-],train
695,4202,C(C(=O)C(=O)O)C(CC(=O)O)(C(=O)O)O,train
696,15529,C1=NC(=O)C2=C(N1)N(C=N2)C(C=O)OC(CO)C=O,train
697,5967,CC1=CC=CC=C1[N+](=O)[O-],train
698,10758,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CO,train
699,11462,C1CC2=CC=CC=C2C(C3=CC=CC=C31)C(=O)N,train
700,88,C1C(C2=C(NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)O,train
701,12679,CC1=CC(=C(O1)C)C(=S)C2=CC=CC=C2,train
702,14103,C1=CC2=C(C3=C(C=C2)N=CC=C3)N=C1,train
703,1308,CC(=O)NNC1=NN=CC2=CC=CC=C21,train
704,4136,C(=CC(=C(C(=O)O)N)C(=O)O)C=O,train
705,2049,C1CCC(CC1)NCCCO,train
706,10174,CCCCCCOCC(COC1=CC=CC=C1C(=O)O)O,train
707,15626,CCC1=CC=C(C=C1)NC(=O)C,train
708,5634,C1=CC=C2C(=C1)C(C(=O)N2)O,train
709,2759,CNC(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,train
710,1846,C1=C(C=C(C=C1O)O)CO,train
711,5992,CC1=CC(=C(C=C1)C(C)C)O,train
712,369,CCC1=COC2=CC=CC=C2C1=O,train
713,2193,CC1=C2C(=CC=C1)CC(O2)CN,train
714,8348,CC1=CCCC1,train
715,7989,CC1=CC2=C(C=C1)N=CN2,train
716,1087,C1CCC(C1)(CC2=CC=CC=C2)NC=O,train
717,10863,C1CC(C2=CC=CC=C2C1)NC3=NCCN3,train
718,10332,CCCCCC1CCCC1,train
719,2327,COC1=CC(=CC(=C1O)O)C(=O)NN=C(N)N,train
720,9256,CC(C)(C)OC,train
721,15605,C1C(C(=O)NC1=O)N2C(=O)C3=CC=CC=C3C2=O,train
722,13674,CC1=C(C(=CC=C1)C)OC,train
723,217,CN(C)CCCN1C2=CC=CC=C2C(=O)NC3=CC=CC=C31,train
724,9235,CCNNCC,train
725,9419,CC(=O)C1=CC=CC=C1OCC(CO)O,train
726,146,C1=CC2=C3C(=C1)C4=C(C3=CC=C2)C(=CC=C4)[N+](=O)[O-],train
727,6891,CCCCOC(=O)C=C,train
728,4097,CCC1CC(C1(C)C)C(=O)C,train
729,16182,[C-]#[N+]C1=CC=C(C=C1)[N+](=O)[O-],train
730,11208,CC(C)C(C)(C1=C(C=C(C=C1)OC)OC)O,train
731,6848,C1=CC=C2C(=C1)N=C(S2)N,train
732,9095,CC(C)C(CCN(C)C)(C#N)C1=CC=CC2=CC=CC=C21,train
733,4692,CC1=CC=CC(C1O)O,train
734,8632,CCCC1C(=O)NC(=O)N(C1=O)C2CCCCC2,train
735,4026,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C(C)C,train
736,7645,CC(=O)N1C2=CC=CC=C2C(=O)C1=O,train
737,1640,C(COC(=O)C=CC(=O)O)O,train
738,10580,CC1CCOS(=O)O1,train
739,9672,CC1=C(C(=C(C=C1)C)O)C,train
740,14642,CNCC=C,train
741,7417,C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])[N+](=O)[O-],train
742,3144,C1CN2C(=CN=C2C3=NC=CN31)[N+](=O)[O-],train
743,1103,CCC(CC)(CC(CC)(C1=CC=CC=C1)O)O,train
744,8111,CCOC(=O)CO,train
745,15562,C1=CN=C(N=C1)SC2=C(C=C(C=N2)[N+](=O)[O-])C(=O)N,train
746,3536,CCC(=O)N1C2CCCC1CN(C2)C,train
747,3265,CCOC(=O)C(=NOC)C(=O)C,train
748,7186,CN(C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],train
749,4897,C1=CC(=C(C=C1C=C(C#N)C(=O)N)O)O,train
750,295,CC1=C(N=CN1)[N+](=O)[O-],train
751,16169,CC(=O)OCC=COC(=O)C,train
752,8114,CCC(=O)CC(C)C,train
753,14969,CC(C)NCCSS(=O)(=O)O,train
754,9149,C1CCNC(C1)CCO,train
755,1861,CCCC1(CC(CO1)O)CCC,train
756,4610,C1=C(NC(=O)NC1=O)C(=O)O,train
757,5957,C1=CC=C(C(=C1)N)S(=O)(=O)O,train
758,13655,CC1CC2C(O2)CC1COC(=O)C,train
759,16043,CC=C(C)CCOC(=O)C,train
760,13939,C=CCOP(OCC=C)OCC=C,train
761,1283,C=CCOC1CC2CC1CC2OCC=C,train
762,9652,CC1=NC2=CC=CC=C2N=C1C,train
763,6017,C(C1C(C(C(C(=O)O1)O)O)O)O,train
764,1836,C=C1CCC(CC1)C(=C)CO,train
765,12945,CSC1=CC=CC=C1O,train
766,13013,CCN(CC)C1CCCCC1,train
767,13641,CC(C)NCC1=CC=CC=C1,train
768,9928,CC(CCO)CO,train
769,9364,CCCC1=CC=CC=C1N,train
770,3899,CC1C2CCC(C2(C)C)NC1=O,train
771,1090,C1=CC=C(C=C1)NC2=NC(=O)NC(=O)N2,train
772,13168,CC(C1=CC=CC=C1)OC(=O)C,train
773,5494,CN(C)CC1CC2=CC=CC=C2C1=O,train
774,14187,CC1=C(C(=O)NC1=O)CCC(=O)O,train
775,6986,C1=CC2=C3C(=C1)C4=C(C3=CC=C2)N=CC=C4,train
776,2162,CCC(C)OC(C)(C)C,train
777,1993,CCCSSCC,train
778,14402,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,train
779,11542,CN1C(=O)C(C(=O)N(C1=O)C)C2CCCCC2,train
780,2031,CSC1=NC(=NC(=N1)C=[N+]=[N-])SC,train
781,16027,CC1(C2=CC=CC=C2C(=O)O1)C,train
782,14903,C(CSCCN)N,train
783,9816,CCN1CCCC1=O,train
784,6969,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,train
785,2839,CC1(CC(C1)C#N)C,train
786,6148,CCC(C)CC,train
787,5063,C1=CC=C2C(=C1)C3=CC=CC=C3S2,train
788,15911,COC1=CC(=CC(=C1O)OC)C(=O)NN,train
789,528,CN1C2=CC=CC=C2C=C1C(=O)O,train
790,15952,C1(=C(N=C(N=C1OS(=O)(=O)O)N)N)N,train
791,15577,C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,train
792,2528,C1CSC(S1)C2=CC=C(C=C2)[N+](=O)[O-],train
793,7386,CC1=CCC2C(C1)C(CC=C2C)C(C)C,train
794,2919,CCC(C1=CC2=C(C=C1)NC(=O)O2)O,train
795,6284,CCC1=CC=CC=C1,train
796,1204,CC1=CC=CC=C1CC#N,train
797,1638,C1CSCCN1N=O,train
798,7607,C#CC1(CCCCC1)OC(=O)NC(=O)N,train
799,8046,COC(=O)C1=CC=C(C=C1)N,train
800,13302,C=CCN1C=NC(=O)C2=CC=CC=C21,train
801,9219,CC1=CN=C(C=C1)N,train
802,13944,C1=CC(=CC=C1N)NC(=O)C(=O)O,train
803,15411,CC(=O)NNC(=O)C1=CC=NC=C1,train
804,5934,C1=C(C=C(C2=C1N=NO2)[N+](=O)[O-])[N+](=O)[O-],train
805,2200,CC1=C2C=CC(=C(C2=C(C=C1)C)O)C,train
806,9823,CC(=O)NC1=NC=CS1,train
807,8267,CCN1C(=O)C=C(N(C1=O)CC=C)N,train
808,44,CC(COC(=O)C)C1=CC=CC=C1,train
809,12915,CC1C(C1(C(=O)O)C(=O)O)C(=O)O,train
810,9376,C1=CC(=CC=C1[N+](=O)[O-])S,train
811,4129,C1CCC(=O)NCCCCCC(=O)NCC1,train
812,13094,CC1(COCN1)C,train
813,3017,CCCC(CCC)(CC(C)C)N,train
814,5623,C(CS)N,train
815,6883,CCOC(=S)S,train
816,15701,C1=CN=C(C(=N1)C(=O)N)C(=O)N,train
817,12308,CC1CCC(CC1N)C(C)(C)N,train
818,1870,CCCC1C(CC(O1)(C)C)O,train
819,220,CN1CCN(C1=S)C,train
820,7850,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,train
821,12495,C1=CC=NC(=C1)CC(P(=O)(O)O)P(=O)(O)O,train
822,7252,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3S2,train
823,5773,C#CC1(CCCCC1)O,train
824,11860,CC(C)(C)N=C(NC1=CC=NC=C1)NC2=NC=CS2,train
825,12875,CCOC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O,train
826,5911,C1=CC=C(C=C1)C(C#N)C2=CC=CC=C2,train
827,15613,C1=CC(=C(C=C1O)C(=O)N)O,train
828,4301,C1C(CC(=O)C=C1O)O,train
829,1070,CCC(C1=CC=CC=C1OCCN(C)C)O,train
830,1581,CC(C)C1=NC=CN=C1OC,train
831,9732,CCOC(=O)C(C)(CC1=CC(=C(C=C1)O)O)N,train
832,12366,C#CCN1C(=O)CC2(C1=O)CCCC2,train
833,7017,C1=CN=CC2=C1C=CS2,train
834,7133,C1=C2C(=NC(=N1)N)N=CN2,train
835,6701,CC(=O)CO,train
836,15742,C1=CC2C(C=C1)C(=O)N=NC2=O,train
837,10068,CC1C(O1)C,train
838,3120,CC(=O)C1=CC2=C(C=CC(=C2)OC)OC1,train
839,12034,CC1=CC2=C(N=C1N)N3C=CC=CC3=N2,train
840,12159,CC1(C(=O)NC(CSS1)C(=O)O)C,train
841,3474,C=CCOC1=C(C=CC=C1C(=O)N)C2=CC=CC=C2,train
842,1658,CCC(C1=CC=CO1)O,train
843,2214,C1C2CC3CC1CC(C2)(C3)C(=O)CO,train
844,10649,CC(C)(C)C1CCC1=O,train
845,12328,CCOC1=C(C=CC=C1C(=O)N)C,train
846,11249,CCC1(COC2(CCCCC2)OC1)[N+](=O)[O-],train
847,7947,CC1=CC=CC=C1N=O,train
848,13324,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,train
849,628,CCC(C)CC(C)(C)C,train
850,577,CCC(CC)(CC)C(=O)C(C)(C)C(C)(C)C,train
851,5055,C1CNC(=O)C2=C(C1=C3C(=O)N=C(N3)N)C=CN2,train
852,15576,CC1CCCC2(C1=CC3C(C2)OC(=O)C3=C)C,train
853,3638,C1CCC(CC1)NC2=C3C=CC=CC3=NC4=CC=CC=C42,train
854,13272,CC(C(C1=CC=CC=C1)O)N,train
855,7695,CC1CCCCC1C,train
856,723,CC(C)C(=O)C1=CNC2=C1C=C(C=C2)C#N,train
857,10426,CC1CC=C(C1=O)C,train
858,9824,C1=CC(=CC=C1C#N)N=C=S,train
859,9507,C1=CC(=CC=C1C2=CSC(=N2)N)[N+](=O)[O-],train
860,12042,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC=CC=C4C(=O)N,train
861,7276,CC=C(C)C=O,train
862,260,CC(CC1=CC2=C(C(=C1)OC)OCO2)N,train
863,1586,CCN(CC)CCOC(C)CC1=CC=C(C=C1)N,train
864,15968,C1=CN(C=N1)CCO,train
865,15696,CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C,train
866,3733,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC2=CC=CC=C2,train
867,11311,CC12CCC(CC1)(CC2)OC,train
868,12734,CC(C)C(C(=O)NC(C1CN2C(O1)CC2=O)C(C(=O)O)O)N,train
869,12538,CN1C2CCCC1CN(C2)CC3=CC=CC=C3,train
870,15951,CCNC(=NCC)SCCN,train
871,8321,C1CCNC(=O)C1,train
872,382,CC(C(C1=CC=CC=C1)O)N,train
873,15188,C1CCC(=O)C=CC1,train
874,10495,CCC1=CC=C(C=C1)C(C)C,train
875,7056,C1CCCCCCCCC1,train
876,10596,CCCCN(CC)CC,train
877,772,COC(=O)C#N,train
878,15190,C1=NC(=C(N1)C#N)C#N,train
879,15789,C(C(C(=O)NN)O)(C(=O)NN)O,train
880,13397,C1C2CC3CC1CC(C2)C34COO4,train
881,12598,CC1=CC(=C(C=C1)C(C)C)OCC2=NCCN2C,train
882,14096,C1=CC=C2C(=C1)C=CC3=C2C4=C(C=C3)C=CC5=CC=CC=C54,train
883,16194,CCOC1=C(C=C(C=C1)C=O)OCC,train
884,9851,C1=CC=C2C(=C1)C3=CC=CC=C3N2N=O,train
885,9907,C=CCC(CC=C)O,train
886,4159,CC(CC(C(=O)O)N)N,train
887,13027,CC1=CC=C(O1)SC,train
888,12047,CC(C)C1=CC=CC=C1NC2=C3C=CC=CC3=NC4=CC=CC=C42,train
889,5160,CN1C=C(N=C1)CCN,train
890,10369,CC1CCC2=CC=CC=C2C1,train
